s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 9.4979329E-002, 1.5674750E-001, 0.0000000E+000, 3.3996062E-002,-2.5630049E-001, 2.3040726E-004, 1.0000000E+000, 7.0000000E+000, 1.9923677E-002, 4.1478362E-009
 9.9655685E-002, 1.4707230E-001, 0.0000000E+000, 3.3498767E-002,-2.4977674E-001, 2.7595543E-004, 1.0000000E+000, 6.0000000E+000, 1.1880951E-002, 9.4616829E-009
 1.0433204E-001, 1.3523696E-001, 0.0000000E+000, 3.2732679E-002,-3.2151155E-001, 6.0686629E-004, 1.0000000E+000, 7.0000000E+000, 2.1549383E-002, 8.1139205E-009
 1.0900840E-001, 1.2337026E-001, 0.0000000E+000, 3.1919032E-002,-3.2548797E-001, 5.5501702E-004, 1.0000000E+000, 7.0000000E+000, 2.0970584E-002, 6.2560388E-009
 1.1368475E-001, 1.1196927E-001, 0.0000000E+000, 3.1128894E-002,-3.1378203E-001, 1.2697715E-004, 1.0000000E+000, 7.0000000E+000, 2.2107983E-002, 9.1288908E-009
 1.1836111E-001, 1.0057783E-001, 0.0000000E+000, 3.0291606E-002,-3.1723554E-001, 3.4028574E-004, 1.0000000E+000, 7.0000000E+000, 2.2178791E-002, 9.5897835E-009
 1.2303746E-001, 8.9685746E-002, 0.0000000E+000, 2.9478741E-002,-3.0500132E-001, 4.2942760E-004, 1.0000000E+000, 7.0000000E+000, 2.0060776E-002, 4.7649978E-009
 1.2771382E-001, 7.8819054E-002, 0.0000000E+000, 2.8617238E-002,-3.0838110E-001, 2.7687048E-004, 1.0000000E+000, 7.0000000E+000, 1.9914642E-002, 4.5911226E-009
 1.3239018E-001, 6.8223357E-002, 0.0000000E+000, 2.7741241E-002,-3.0401171E-001, 1.9357370E-004, 1.0000000E+000, 7.0000000E+000, 2.1798158E-002, 8.6004220E-009
 1.3706653E-001, 5.8146293E-002, 0.0000000E+000, 2.6890477E-002,-2.9163401E-001, 1.8497941E-004, 1.0000000E+000, 7.0000000E+000, 2.2242894E-002, 9.8834413E-009
 1.4174289E-001, 4.8110239E-002, 0.0000000E+000, 2.5991776E-002,-2.9490519E-001, 2.1172155E-004, 1.0000000E+000, 7.0000000E+000, 1.9628343E-002, 4.1531718E-009
 1.4641924E-001, 3.8596809E-002, 0.0000000E+000, 2.5117513E-002,-2.8255174E-001, 1.9928795E-004, 1.0000000E+000, 7.0000000E+000, 2.2109615E-002, 9.5458278E-009
 1.5109560E-001, 2.9361782E-002, 0.0000000E+000, 2.4537379E-002,-2.7174398E-001, 1.1587111E-003, 1.0000000E+000, 7.0000000E+000, 2.1337874E-002, 8.2583814E-009
 1.5577195E-001, 2.1223036E-002, 0.0000000E+000, 2.5126205E-002,-2.1882671E-001, 5.1519828E-003, 1.0000000E+000, 8.0000000E+000, 2.9876102E-002, 4.6069238E-009
 1.6044831E-001, 1.3623816E-002, 0.0000000E+000, 2.5754486E-002,-2.0652281E-001, 2.9287066E-003, 1.0000000E+000, 7.0000000E+000, 2.1689976E-002, 8.5509268E-009
 1.6512467E-001, 6.1201337E-003, 0.0000000E+000, 2.6404660E-002,-2.0649936E-001, 5.0764930E-004, 1.0000000E+000, 7.0000000E+000, 2.2185873E-002, 9.7151621E-009
 1.6980102E-001,-1.0954260E-003, 0.0000000E+000, 2.7050573E-002,-2.0134514E-001, 1.1549604E-003, 1.0000000E+000, 7.0000000E+000, 2.0706966E-002, 5.9744835E-009
 1.7447738E-001,-7.8261615E-003, 0.0000000E+000, 2.7675429E-002,-1.9071780E-001, 1.0106715E-003, 1.0000000E+000, 7.0000000E+000, 2.0150735E-002, 4.9291114E-009
 1.7915373E-001,-1.4480230E-002, 0.0000000E+000, 2.8327254E-002,-1.9097436E-001, 4.8765109E-004, 1.0000000E+000, 7.0000000E+000, 1.9661229E-002, 4.1485709E-009
 1.8383009E-001,-2.0665107E-002, 0.0000000E+000, 2.8967063E-002,-1.8049866E-001, 3.5294357E-004, 1.0000000E+000, 7.0000000E+000, 2.1784368E-002, 8.4783818E-009
 1.8850644E-001,-2.6792651E-002, 0.0000000E+000, 2.9636836E-002,-1.8098125E-001, 4.2139799E-004, 1.0000000E+000, 7.0000000E+000, 2.0584808E-002, 5.7311818E-009
 1.9318280E-001,-3.2671807E-002, 0.0000000E+000, 3.0315975E-002,-1.7620356E-001, 4.1055849E-004, 1.0000000E+000, 7.0000000E+000, 2.2216194E-002, 9.7815206E-009
 1.9785916E-001,-3.8112850E-002, 0.0000000E+000, 3.0980527E-002,-1.6609912E-001, 3.4374586E-004, 1.0000000E+000, 7.0000000E+000, 2.1635654E-002, 8.1921524E-009
 2.0253551E-001,-4.4184289E-002, 0.0000000E+000, 3.1560338E-002,-1.8962471E-001, 2.8818546E-004, 1.0000000E+000, 7.0000000E+000, 2.1771653E-002, 8.8135617E-009
 2.0721187E-001,-5.0347819E-002, 0.0000000E+000, 3.2032506E-002,-1.9759037E-001, 4.4457946E-004, 1.0000000E+000, 7.0000000E+000, 2.2115686E-002, 9.9389007E-009
 2.1188822E-001,-5.6547585E-002, 0.0000000E+000, 3.2517822E-002,-2.0056326E-001, 2.9098061E-004, 1.0000000E+000, 7.0000000E+000, 1.9537477E-002, 4.1908223E-009
 2.1656458E-001,-6.2536606E-002, 0.0000000E+000, 3.3009260E-002,-1.9638442E-001, 4.7926009E-004, 1.0000000E+000, 7.0000000E+000, 1.9582938E-002, 4.3016271E-009
 2.2124094E-001,-6.8076785E-002, 0.0000000E+000, 3.3492295E-002,-1.8518422E-001, 6.2121205E-004, 1.0000000E+000, 7.0000000E+000, 1.9604453E-002, 4.3855350E-009
 2.2591729E-001,-7.3682960E-002, 0.0000000E+000, 3.3992264E-002,-1.8840047E-001, 5.9394643E-004, 1.0000000E+000, 7.0000000E+000, 1.9885971E-002, 4.9259872E-009
 2.3059365E-001,-7.8873279E-002, 0.0000000E+000, 3.4482394E-002,-1.7778655E-001, 4.9415810E-004, 1.0000000E+000, 7.0000000E+000, 2.1813488E-002, 9.5199525E-009
 2.3527000E-001,-8.4159726E-002, 0.0000000E+000, 3.4988130E-002,-1.8153429E-001, 4.7699234E-004, 1.0000000E+000, 7.0000000E+000, 1.9489508E-002, 4.4235400E-009
 2.3994636E-001,-8.9306517E-002, 0.0000000E+000, 3.5496881E-002,-1.7850756E-001, 5.0884906E-004, 1.0000000E+000, 7.0000000E+000, 2.1649765E-002, 9.4186838E-009
 2.4462271E-001,-9.4074141E-002, 0.0000000E+000, 3.5993946E-002,-1.6850825E-001, 5.2837231E-004, 1.0000000E+000, 7.0000000E+000, 1.9407087E-002, 4.4901977E-009
 2.4883113E-001,-9.8364031E-002, 0.0000000E+000, 3.6447660E-002,-1.6895580E-001, 3.9340241E-004, 1.0000000E+000, 7.0000000E+000, 2.1937980E-002, 9.8053004E-009
 2.5303955E-001,-9.3152599E-002, 0.0000000E+000, 3.7344428E-002, 1.5429297E-001, 3.5185912E-003, 1.0000000E+000, 8.0000000E+000, 3.3032256E-002, 9.9953039E-009
 2.5724797E-001,-8.4260303E-002, 0.0000000E+000, 3.8400269E-002, 2.8163078E-001, 3.8984719E-003, 1.0000000E+000, 7.0000000E+000, 2.1001619E-002, 8.7311742E-009
 2.6145638E-001,-7.5391034E-002, 0.0000000E+000, 3.9470212E-002, 2.8420192E-001, 1.5998086E-003, 1.0000000E+000, 7.0000000E+000, 2.0560112E-002, 6.8365171E-009
 2.6566480E-001,-6.6627486E-002, 0.0000000E+000, 4.0546381E-002, 2.8327479E-001, 6.3633159E-004, 1.0000000E+000, 7.0000000E+000, 1.9521366E-002, 4.9206220E-009
 2.6987322E-001,-5.7970358E-002, 0.0000000E+000, 4.1629997E-002, 2.8181900E-001, 9.9569846E-004, 1.0000000E+000, 7.0000000E+000, 2.1352020E-002, 9.5911413E-009
 2.7408164E-001,-4.9396801E-002, 0.0000000E+000, 4.2723603E-002, 2.8077233E-001, 6.4780103E-004, 1.0000000E+000, 7.0000000E+000, 2.0332204E-002, 7.0568077E-009
 2.7829005E-001,-4.0546803E-002, 0.0000000E+000, 4.3868953E-002, 2.9231505E-001, 6.8276059E-004, 1.0000000E+000, 7.0000000E+000, 2.0529852E-002, 7.8504045E-009
 2.8249847E-001,-3.2091276E-002, 0.0000000E+000, 4.4989406E-002, 2.7984752E-001, 7.7883305E-004, 1.0000000E+000, 7.0000000E+000, 2.0557034E-002, 8.2085107E-009
 2.8670689E-001,-2.3696254E-002, 0.0000000E+000, 4.6121030E-002, 2.7909986E-001, 7.7738128E-004, 1.0000000E+000, 7.0000000E+000, 2.0695611E-002, 8.9219742E-009
 2.9091531E-001,-1.5359741E-002, 0.0000000E+000, 4.7265674E-002, 2.7834238E-001, 7.9910044E-004, 1.0000000E+000, 7.0000000E+000, 2.0695601E-002, 9.2400325E-009
 2.9512372E-001,-7.0815974E-003, 0.0000000E+000, 4.8424129E-002, 2.7750695E-001, 8.9065649E-004, 1.0000000E+000, 7.0000000E+000, 2.0784563E-002, 9.8335689E-009
 2.9933214E-001, 1.1381716E-003, 0.0000000E+000, 4.9596904E-002, 2.7659177E-001, 1.0353879E-003, 1.0000000E+000, 7.0000000E+000, 2.0471195E-002, 9.1008775E-009
 3.0354056E-001, 8.2481731E-003, 0.0000000E+000, 5.0535182E-002, 2.3404165E-001, 9.3910337E-004, 1.0000000E+000, 7.0000000E+000, 1.9893583E-002, 7.7719645E-009
 3.0718697E-001, 1.4427329E-002, 0.0000000E+000, 5.1326215E-002, 2.3446923E-001, 7.7015759E-004, 1.0000000E+000, 7.0000000E+000, 1.9564429E-002, 6.0136244E-009
 3.1083339E-001, 2.0283842E-002, 0.0000000E+000, 5.2100100E-002, 2.2215268E-001, 1.0245341E-003, 1.0000000E+000, 7.0000000E+000, 1.8854249E-002, 4.6500071E-009
 3.1447980E-001, 2.6100003E-002, 0.0000000E+000, 5.2883116E-002, 2.2108434E-001, 1.3055236E-003, 1.0000000E+000, 7.0000000E+000, 2.0751732E-002, 9.2411277E-009
 3.1812622E-001, 3.1876986E-002, 0.0000000E+000, 5.3675774E-002, 2.2010316E-001, 1.5061256E-003, 1.0000000E+000, 7.0000000E+000, 2.0620500E-002, 8.9761911E-009
 3.2139979E-001, 3.7013441E-002, 0.0000000E+000, 5.4394293E-002, 2.1865866E-001, 1.1842377E-003, 1.0000000E+000, 7.0000000E+000, 2.0284693E-002, 7.3124094E-009
 3.2467336E-001, 4.2393765E-002, 0.0000000E+000, 5.5145456E-002, 2.3007732E-001, 1.5134362E-003, 1.0000000E+000, 7.0000000E+000, 1.9351998E-002, 5.3384124E-009
 3.2794693E-001, 4.7452648E-002, 0.0000000E+000, 5.5878758E-002, 2.1633460E-001, 1.5373244E-003, 1.0000000E+000, 7.0000000E+000, 2.0848386E-002, 9.1388032E-009
 3.3122050E-001, 5.2465767E-002, 0.0000000E+000, 5.6618104E-002, 2.1484746E-001, 1.6226349E-003, 1.0000000E+000, 7.0000000E+000, 1.9973936E-002, 6.9175010E-009
 3.3449407E-001, 5.7434069E-002, 0.0000000E+000, 5.7364742E-002, 2.1344704E-001, 1.7613731E-003, 1.0000000E+000, 7.0000000E+000, 2.0103144E-002, 7.3981863E-009
 3.3776764E-001, 6.2638728E-002, 0.0000000E+000, 5.8145320E-002, 2.2466090E-001, 1.9933856E-003, 1.0000000E+000, 7.0000000E+000, 1.9586064E-002, 6.3182772E-009
 3.4104121E-001, 6.7511817E-002, 0.0000000E+000, 5.8908847E-002, 2.1060460E-001, 1.9635334E-003, 1.0000000E+000, 7.0000000E+000, 2.0398269E-002, 8.5480916E-009
 3.4431478E-001, 7.2326922E-002, 0.0000000E+000, 5.9678805E-002, 2.0871958E-001, 1.9875771E-003, 1.0000000E+000, 7.0000000E+000, 1.9977952E-002, 7.5327170E-009
 3.4758836E-001, 7.7083606E-002, 0.0000000E+000, 6.0456233E-002, 2.0686922E-001, 2.0393572E-003, 1.0000000E+000, 7.0000000E+000, 1.9972509E-002, 7.6563569E-009
 3.5086193E-001, 8.1423165E-002, 0.0000000E+000, 6.1175977E-002, 1.8765612E-001, 1.9549632E-003, 1.0000000E+000, 7.0000000E+000, 1.9394743E-002, 6.3474997E-009
 3.5413550E-001, 8.4752820E-002, 0.0000000E+000, 6.1700556E-002, 1.3855019E-001, 1.6605212E-003, 1.0000000E+000, 7.0000000E+000, 2.0065094E-002, 8.3388075E-009
 3.5740907E-001, 8.7814874E-002, 0.0000000E+000, 6.2209710E-002, 1.2757965E-001, 1.5407415E-003, 1.0000000E+000, 7.0000000E+000, 2.0043032E-002, 8.1817467E-009
 3.6068264E-001, 9.0818330E-002, 0.0000000E+000, 6.2723008E-002, 1.2558414E-001, 1.6139290E-003, 1.0000000E+000, 7.0000000E+000, 2.0282985E-002, 9.0081384E-009
 3.6395621E-001, 9.3765565E-002, 0.0000000E+000, 6.3241841E-002, 1.2381705E-001, 1.6577233E-003, 1.0000000E+000, 7.0000000E+000, 1.8351888E-002, 4.5276163E-009
 3.6722978E-001, 9.6846543E-002, 0.0000000E+000, 6.3775215E-002, 1.3031375E-001, 1.6985245E-003, 1.0000000E+000, 7.0000000E+000, 1.8415187E-002, 4.6954617E-009
 3.7050335E-001, 9.9665524E-002, 0.0000000E+000, 6.4302357E-002, 1.1994943E-001, 1.8528762E-003, 1.0000000E+000, 7.0000000E+000, 1.9852765E-002, 8.0008393E-009
 3.7377693E-001, 1.0240912E-001, 0.0000000E+000, 6.4831792E-002, 1.1757206E-001, 1.9599152E-003, 1.0000000E+000, 7.0000000E+000, 1.9868211E-002, 8.1017013E-009
 3.7705050E-001, 1.0507542E-001, 0.0000000E+000, 6.5363685E-002, 1.1518005E-001, 2.0737844E-003, 1.0000000E+000, 7.0000000E+000, 1.9980120E-002, 8.4753255E-009
 3.8032407E-001, 1.0785637E-001, 0.0000000E+000, 6.5908265E-002, 1.2109323E-001, 2.1252485E-003, 1.0000000E+000, 7.0000000E+000, 2.0437316E-002, 9.9920604E-009
 3.8359764E-001, 1.1035878E-001, 0.0000000E+000, 6.6445809E-002, 1.1022764E-001, 2.3339046E-003, 1.0000000E+000, 7.0000000E+000, 1.9706849E-002, 7.7579199E-009
 3.8687121E-001, 1.1277062E-001, 0.0000000E+000, 6.6985300E-002, 1.0740215E-001, 2.4266097E-003, 1.0000000E+000, 7.0000000E+000, 1.9813139E-002, 8.0792208E-009
 3.9014478E-001, 1.1508993E-001, 0.0000000E+000, 6.7526908E-002, 1.0456484E-001, 2.4362059E-003, 1.0000000E+000, 7.0000000E+000, 1.9986290E-002, 8.6151240E-009
 3.9341835E-001, 1.1731347E-001, 0.0000000E+000, 6.8070539E-002, 1.0164797E-001, 2.3967908E-003, 1.0000000E+000, 7.0000000E+000, 2.0089587E-002, 8.9728848E-009
 3.9669192E-001, 1.1963187E-001, 0.0000000E+000, 6.8626169E-002, 1.0698290E-001, 2.4031307E-003, 1.0000000E+000, 7.0000000E+000, 1.8150677E-002, 4.4465099E-009
 3.9996550E-001, 1.2165138E-001, 0.0000000E+000, 6.9173957E-002, 9.5507936E-002, 2.6522533E-003, 1.0000000E+000, 7.0000000E+000, 1.9795817E-002, 8.2251002E-009
 4.0323907E-001, 1.2176363E-001, 0.0000000E+000, 6.9424544E-002, 6.1945533E-003, 2.4590751E-003, 1.0000000E+000, 8.0000000E+000, 3.1688117E-002, 7.3169031E-009
 4.0651264E-001, 1.2175045E-001, 0.0000000E+000, 6.9656457E-002, 1.6082613E-003, 2.8460320E-003, 1.0000000E+000, 7.0000000E+000, 1.8958353E-002, 6.1930811E-009
 4.0978621E-001, 1.2174104E-001, 0.0000000E+000, 6.9878284E-002, 2.2167915E-003, 3.6162325E-003, 1.0000000E+000, 7.0000000E+000, 1.8088576E-002, 4.5231630E-009
 4.1305978E-001, 1.2156407E-001, 0.0000000E+000, 7.0106639E-002,-3.3974585E-003, 4.1312931E-003, 1.0000000E+000, 7.0000000E+000, 1.9107646E-002, 6.7244092E-009
 4.1633335E-001, 1.2130421E-001, 0.0000000E+000, 7.0333669E-002,-5.8814845E-003, 4.3698759E-003, 1.0000000E+000, 7.0000000E+000, 1.7950854E-002, 4.3985508E-009
 4.1960692E-001, 1.2095793E-001, 0.0000000E+000, 7.0557796E-002,-8.4681675E-003, 4.3541191E-003, 1.0000000E+000, 7.0000000E+000, 1.9845481E-002, 8.9740866E-009
 4.2288049E-001, 1.2061063E-001, 0.0000000E+000, 7.0770762E-002,-7.8712597E-003, 4.1966788E-003, 1.0000000E+000, 7.0000000E+000, 1.7774640E-002, 4.1926222E-009
 4.2615406E-001, 1.2008407E-001, 0.0000000E+000, 7.0986989E-002,-1.3898860E-002, 3.7776419E-003, 1.0000000E+000, 7.0000000E+000, 2.0065988E-002, 9.8660447E-009
 4.2942764E-001, 1.1946612E-001, 0.0000000E+000, 7.1200026E-002,-1.6738288E-002, 3.2160422E-003, 1.0000000E+000, 7.0000000E+000, 1.9950040E-002, 9.5413263E-009
 4.3270121E-001, 1.1875745E-001, 0.0000000E+000, 7.1409658E-002,-1.9548173E-002, 3.2542655E-003, 1.0000000E+000, 7.0000000E+000, 2.0031294E-002, 9.8812053E-009
 4.3597478E-001, 1.1795807E-001, 0.0000000E+000, 7.1615831E-002,-2.2371380E-002, 3.4290149E-003, 1.0000000E+000, 7.0000000E+000, 1.9952783E-002, 9.6777727E-009
 4.3924835E-001, 1.1715527E-001, 0.0000000E+000, 7.1810947E-002,-2.1955719E-002, 3.5651114E-003, 1.0000000E+000, 7.0000000E+000, 1.7721889E-002, 4.2566683E-009
 4.4252192E-001, 1.1617117E-001, 0.0000000E+000, 7.2009479E-002,-2.8169379E-002, 3.5285976E-003, 1.0000000E+000, 7.0000000E+000, 1.8320862E-002, 5.4145739E-009
 4.4579549E-001, 1.1509331E-001, 0.0000000E+000, 7.2204778E-002,-3.1219554E-002, 3.4426290E-003, 1.0000000E+000, 7.0000000E+000, 1.7755808E-002, 4.3926349E-009
 4.4906906E-001, 1.1392194E-001, 0.0000000E+000, 7.2396428E-002,-3.4274662E-002, 3.4536772E-003, 1.0000000E+000, 7.0000000E+000, 1.7636922E-002, 4.2364605E-009
 4.5234263E-001, 1.1134790E-001, 0.0000000E+000, 7.2372390E-002,-9.9900926E-002, 4.1641906E-003, 1.0000000E+000, 7.0000000E+000, 1.9104245E-002, 7.5676688E-009
 4.5561621E-001, 1.0813097E-001, 0.0000000E+000, 7.2271138E-002,-1.2863380E-001, 4.9427938E-003, 1.0000000E+000, 7.0000000E+000, 1.9238278E-002, 7.9114180E-009
 4.5888978E-001, 1.0485440E-001, 0.0000000E+000, 7.2160271E-002,-1.3112553E-001, 5.0270011E-003, 1.0000000E+000, 7.0000000E+000, 1.9318783E-002, 8.1989030E-009
 4.6216335E-001, 1.0153403E-001, 0.0000000E+000, 7.2044127E-002,-1.3292130E-001, 4.8995942E-003, 1.0000000E+000, 7.0000000E+000, 1.8388378E-002, 5.8591283E-009
 4.6543692E-001, 9.8150505E-002, 0.0000000E+000, 7.1898713E-002,-1.3652412E-001, 4.7906485E-003, 1.0000000E+000, 7.0000000E+000, 1.7487606E-002, 4.1712927E-009
 4.6871049E-001, 9.4745973E-002, 0.0000000E+000, 7.1768685E-002,-1.3649094E-001, 4.6873730E-003, 1.0000000E+000, 7.0000000E+000, 1.9127258E-002, 7.9120160E-009
 4.7198406E-001, 9.1300584E-002, 0.0000000E+000, 7.1632460E-002,-1.3838550E-001, 4.4309334E-003, 1.0000000E+000, 7.0000000E+000, 1.7786297E-002, 4.8358286E-009
 4.7525763E-001, 8.7815741E-002, 0.0000000E+000, 7.1488727E-002,-1.4032777E-001, 4.0673232E-003, 1.0000000E+000, 7.0000000E+000, 1.9491943E-002, 9.3501470E-009
 4.7853120E-001, 8.4294718E-002, 0.0000000E+000, 7.1337129E-002,-1.4226354E-001, 3.7473668E-003, 1.0000000E+000, 7.0000000E+000, 1.9524831E-002, 9.6346663E-009
 4.8180478E-001, 8.0719674E-002, 0.0000000E+000, 7.1153952E-002,-1.4605285E-001, 3.6770400E-003, 1.0000000E+000, 7.0000000E+000, 1.7542422E-002, 4.6290613E-009
 4.8507835E-001, 7.7137687E-002, 0.0000000E+000, 7.0984657E-002,-1.4606629E-001, 4.0060218E-003, 1.0000000E+000, 7.0000000E+000, 1.8611837E-002, 7.0854665E-009
 4.8835192E-001, 7.3533080E-002, 0.0000000E+000, 7.0807955E-002,-1.4787580E-001, 4.1443575E-003, 1.0000000E+000, 7.0000000E+000, 1.9434108E-002, 9.6596639E-009
 4.9162549E-001, 6.9909734E-002, 0.0000000E+000, 7.0622338E-002,-1.4965012E-001, 4.1920542E-003, 1.0000000E+000, 7.0000000E+000, 1.9425546E-002, 9.6732959E-009
 4.9489906E-001, 6.6250160E-002, 0.0000000E+000, 7.0403429E-002,-1.5326206E-001, 4.1370247E-003, 1.0000000E+000, 7.0000000E+000, 1.7739984E-002, 5.1485117E-009
 4.9817263E-001, 6.2601837E-002, 0.0000000E+000, 7.0196447E-002,-1.5307318E-001, 3.9901308E-003, 1.0000000E+000, 7.0000000E+000, 1.8195790E-002, 6.1921583E-009
 5.0000000E-001, 6.0572729E-002, 0.0000000E+000, 7.0089266E-002,-1.5318012E-001, 1.6973140E-003, 1.0000000E+000, 7.0000000E+000, 1.9999941E-002, 6.9920021E-009
