s,m3/s,m3/s,m/s,,s
 3.5818594E+000, 9.9764000E-001, 9.9764000E-001, 2.2204460E-016, 1.0000000E+000, 5.3008788E+001
 3.6811356E+000, 9.9845286E-001, 9.9845286E-001, 2.2204460E-016, 1.0000000E+000, 5.3482661E+001
 3.7804118E+000, 9.9873129E-001, 9.9873129E-001, 2.2204460E-016, 1.0000000E+000, 5.3952811E+001
 3.8796880E+000, 9.9895965E-001, 9.9895965E-001, 2.2204460E-016, 1.0000000E+000, 5.4422450E+001
 3.9789642E+000, 9.9914692E-001, 9.9914692E-001, 2.2204460E-016, 1.0000000E+000, 5.4900211E+001
 4.0782404E+000, 9.9930049E-001, 9.9930049E-001, 2.2204460E-016, 1.0000000E+000, 5.5369571E+001
 4.1775166E+000, 9.9942642E-001, 9.9942642E-001, 2.2204460E-016, 1.0000000E+000, 5.5837775E+001
 4.2767928E+000, 9.9952969E-001, 9.9952969E-001, 2.2204460E-016, 1.0000000E+000, 5.6302406E+001
 4.3760691E+000, 9.9961437E-001, 9.9961437E-001, 2.2204460E-016, 1.0000000E+000, 5.6774123E+001
 4.4753453E+000, 9.9968380E-001, 9.9968380E-001, 2.2204460E-016, 1.0000000E+000, 5.7237075E+001
 4.5746215E+000, 9.9974074E-001, 9.9974074E-001, 2.2204460E-016, 1.0000000E+000, 5.7716335E+001
 4.6738977E+000, 9.9978742E-001, 9.9978742E-001, 2.2204460E-016, 1.0000000E+000, 5.8185481E+001
 4.7731739E+000, 9.9982570E-001, 9.9982570E-001, 2.2204460E-016, 1.0000000E+000, 5.8672740E+001
 4.8724501E+000, 9.9985709E-001, 9.9985709E-001, 2.2204460E-016, 1.0000000E+000, 5.9153964E+001
 4.9717263E+000, 9.9988282E-001, 9.9988282E-001, 2.2204460E-016, 1.0000000E+000, 5.9636157E+001
 5.0710025E+000, 9.9990392E-001, 9.9990392E-001, 2.2204460E-016, 1.0000000E+000, 6.0102168E+001
 5.1702787E+000, 9.9992122E-001, 9.9992122E-001, 2.2204460E-016, 1.0000000E+000, 6.0563590E+001
 5.2695549E+000, 9.9993541E-001, 9.9993541E-001, 2.2204460E-016, 1.0000000E+000, 6.1047588E+001
 5.3688311E+000, 9.9994704E-001, 9.9994704E-001, 2.2204460E-016, 1.0000000E+000, 6.1596488E+001
 5.4681074E+000, 9.9995658E-001, 9.9995658E-001, 2.2204460E-016, 1.0000000E+000, 6.2056037E+001
 5.5673836E+000, 9.9996440E-001, 9.9996440E-001, 2.2204460E-016, 1.0000000E+000, 6.2523475E+001
 5.6666598E+000, 9.9997081E-001, 9.9997081E-001, 2.2204460E-016, 1.0000000E+000, 6.2990100E+001
 5.7659360E+000, 9.9997607E-001, 9.9997607E-001, 2.2204460E-016, 1.0000000E+000, 6.3453574E+001
 5.8652122E+000, 9.9998038E-001, 9.9998038E-001, 2.2204460E-016, 1.0000000E+000, 6.3918704E+001
 5.9644884E+000, 9.9998391E-001, 9.9998391E-001, 2.2204460E-016, 1.0000000E+000, 6.4381786E+001
 6.0637646E+000, 9.9998681E-001, 9.9998681E-001, 2.2204460E-016, 1.0000000E+000, 6.4850185E+001
 6.1630408E+000, 9.9998918E-001, 9.9998918E-001, 2.2204460E-016, 1.0000000E+000, 6.5338649E+001
 6.2623170E+000, 9.9999113E-001, 9.9999113E-001, 2.2204460E-016, 1.0000000E+000, 6.5801578E+001
 6.3615932E+000, 9.9999273E-001, 9.9999273E-001, 2.2204460E-016, 1.0000000E+000, 6.6263553E+001
 6.4608694E+000, 9.9999404E-001, 9.9999404E-001, 2.2204460E-016, 1.0000000E+000, 6.6734927E+001
 6.5601456E+000, 9.9999511E-001, 9.9999511E-001, 2.2204460E-016, 1.0000000E+000, 6.7199924E+001
 6.6594219E+000, 9.9999599E-001, 9.9999599E-001, 2.2204460E-016, 1.0000000E+000, 6.7664149E+001
 6.7586981E+000, 9.9999671E-001, 9.9999671E-001, 2.2204460E-016, 1.0000000E+000, 6.8127361E+001
 6.8475707E+000, 9.9999671E-001, 9.9999671E-001, 2.2204460E-016, 1.0000000E+000, 6.8816486E+001
 6.9364434E+000, 9.9999774E-001, 9.9999774E-001, 2.2204460E-016, 1.0000000E+000, 6.9280986E+001
 7.0253161E+000, 9.9999811E-001, 9.9999811E-001, 2.2204460E-016, 1.0000000E+000, 6.9743228E+001
 7.1141888E+000, 9.9999842E-001, 9.9999842E-001, 4.4408921E-016, 1.0000000E+000, 7.0204387E+001
 7.2030615E+000, 9.9999868E-001, 9.9999868E-001, 2.2204460E-016, 1.0000000E+000, 7.0672130E+001
 7.2919342E+000, 9.9999889E-001, 9.9999889E-001, 2.2204460E-016, 1.0000000E+000, 7.1141086E+001
 7.3808068E+000, 9.9999907E-001, 9.9999907E-001, 4.4408921E-016, 1.0000000E+000, 7.1605769E+001
 7.4696795E+000, 9.9999922E-001, 9.9999922E-001, 2.2204460E-016, 1.0000000E+000, 7.2095668E+001
 7.5585522E+000, 9.9999935E-001, 9.9999935E-001, 2.2204460E-016, 1.0000000E+000, 7.2558330E+001
 7.6474249E+000, 9.9999946E-001, 9.9999946E-001, 2.2204460E-016, 1.0000000E+000, 7.3040996E+001
 7.7362976E+000, 9.9999954E-001, 9.9999954E-001, 2.2204460E-016, 1.0000000E+000, 7.3534541E+001
 7.8251702E+000, 9.9999962E-001, 9.9999962E-001, 2.2204460E-016, 1.0000000E+000, 7.4010326E+001
 7.9140429E+000, 9.9999968E-001, 9.9999968E-001, 2.2204460E-016, 1.0000000E+000, 7.4502841E+001
 8.0029156E+000, 9.9999973E-001, 9.9999973E-001, 2.2204460E-016, 1.0000000E+000, 7.4989406E+001
 8.0917883E+000, 9.9999978E-001, 9.9999978E-001, 2.2204460E-016, 1.0000000E+000, 7.5531520E+001
 8.1806610E+000, 9.9999981E-001, 9.9999981E-001, 2.2204460E-016, 1.0000000E+000, 7.6023959E+001
 8.2695337E+000, 9.9999984E-001, 9.9999984E-001, 4.4408921E-016, 1.0000000E+000, 7.6503375E+001
 8.3584063E+000, 9.9999987E-001, 9.9999987E-001, 2.2204460E-016, 1.0000000E+000, 7.6977595E+001
 8.4472790E+000, 9.9999989E-001, 9.9999989E-001, 2.2204460E-016, 1.0000000E+000, 7.7463947E+001
 8.5361517E+000, 9.9999991E-001, 9.9999991E-001, 2.2204460E-016, 1.0000000E+000, 7.7930125E+001
 8.6250244E+000, 9.9999992E-001, 9.9999992E-001, 2.2204460E-016, 1.0000000E+000, 7.8398868E+001
 8.7138971E+000, 9.9999994E-001, 9.9999994E-001, 2.2204460E-016, 1.0000000E+000, 7.8887355E+001
 8.8027697E+000, 9.9999995E-001, 9.9999995E-001, 2.2204460E-016, 1.0000000E+000, 7.9366786E+001
 8.8916424E+000, 9.9999995E-001, 9.9999995E-001, 2.2204460E-016, 1.0000000E+000, 7.9833247E+001
 8.9805151E+000, 9.9999996E-001, 9.9999996E-001, 2.2204460E-016, 1.0000000E+000, 8.0300044E+001
 9.0693878E+000, 9.9999997E-001, 9.9999997E-001, 2.2204460E-016, 1.0000000E+000, 8.0768344E+001
 9.1582605E+000, 9.9999997E-001, 9.9999997E-001, 2.2204460E-016, 1.0000000E+000, 8.1237727E+001
 9.2471332E+000, 9.9999998E-001, 9.9999998E-001, 2.2204460E-016, 1.0000000E+000, 8.1705127E+001
 9.3360058E+000, 9.9999998E-001, 9.9999998E-001, 2.2204460E-016, 1.0000000E+000, 8.2173412E+001
 9.4248785E+000, 9.9999998E-001, 9.9999998E-001, 2.2204460E-016, 1.0000000E+000, 8.2648189E+001
 9.5137512E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 8.3122867E+001
 9.6026239E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 8.3589954E+001
 9.6914966E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 8.4079761E+001
 9.7803692E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 8.4548236E+001
 9.8692419E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 8.5018192E+001
 9.9581146E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 8.5514354E+001
 1.0046987E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.5982166E+001
 1.0135860E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.6454250E+001
 1.0224733E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.6942996E+001
 1.0313605E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.7417751E+001
 1.0402478E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.7879146E+001
 1.0491351E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.8348437E+001
 1.0580223E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.8858951E+001
 1.0669096E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.9329295E+001
 1.0757969E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.9790729E+001
 1.0846841E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.0264568E+001
 1.0935714E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.0738307E+001
 1.1024587E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.1210292E+001
 1.1113459E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.1673373E+001
 1.1202332E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.2173465E+001
 1.1291205E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.2656947E+001
 1.1380078E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.3143062E+001
 1.1468950E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 9.3623202E+001
 1.1557823E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.4113338E+001
 1.1646696E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.4594516E+001
 1.1735568E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.5067027E+001
 1.1824441E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.5528026E+001
 1.1913314E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.5997417E+001
 1.2002186E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.6468593E+001
 1.2091059E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 9.6937450E+001
 1.2179932E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.7415576E+001
 1.2268804E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 9.7878780E+001
 1.2357677E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 9.8375934E+001
 1.2446550E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.8920947E+001
 1.2535422E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.9395297E+001
 1.2624295E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.9870753E+001
 1.2713168E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0035109E+002
 1.2802040E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.0081929E+002
 1.2890913E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0129670E+002
 1.2979786E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0176679E+002
 1.3068658E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0224670E+002
 1.3157531E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0273031E+002
 1.3246404E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0321518E+002
 1.3335277E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0369638E+002
 1.3424149E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0418514E+002
 1.3513022E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0468354E+002
 1.3601895E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0517668E+002
 1.3690767E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0569985E+002
 1.3779640E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0618324E+002
 1.3868513E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0667628E+002
 1.3957385E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0715567E+002
 1.4046258E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0763049E+002
 1.4135131E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0811927E+002
 1.4224003E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0859184E+002
 1.4312876E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.0906817E+002
 1.4401749E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0956040E+002
 1.4490621E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1003717E+002
 1.4579494E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1050640E+002
 1.4668367E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1100591E+002
 1.4757239E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1148938E+002
 1.4846112E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1196544E+002
 1.4934985E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1247303E+002
 1.5023857E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1295178E+002
 1.5112730E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1343995E+002
 1.5201603E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1390795E+002
 1.5290476E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1439421E+002
 1.5379348E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1486326E+002
 1.5468221E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1533226E+002
 1.5557094E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1579504E+002
 1.5645966E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1626743E+002
 1.5734839E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1673868E+002
 1.5823712E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1722288E+002
 1.5912584E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1769343E+002
 1.6001457E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1817124E+002
 1.6090330E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1865386E+002
 1.6179202E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1915834E+002
 1.6268075E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1962606E+002
 1.6356948E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2010336E+002
 1.6445820E+001, 1.0000000E+000, 9.9999999E-001, 4.4408921E-016, 1.0000000E+000, 1.2058018E+002
 1.6534693E+001, 1.0000000E+000, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 1.2105081E+002
 1.6623566E+001, 1.0000000E+000, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 1.2151864E+002
 1.6712438E+001, 1.0000000E+000, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 1.2199513E+002
 1.6801311E+001, 1.0000000E+000, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 1.2247847E+002
 1.6890184E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2295468E+002
 1.6979056E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2342236E+002
 1.7067929E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2389963E+002
 1.7156802E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2439429E+002
 1.7245675E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2486618E+002
 1.7334547E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2539102E+002
 1.7423420E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2586888E+002
 1.7512293E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2635079E+002
 1.7601165E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2682140E+002
 1.7690038E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2730153E+002
 1.7778911E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.2777867E+002
 1.7867783E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.2826471E+002
 1.7956656E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2873526E+002
 1.8045529E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2922721E+002
 1.8134401E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2970131E+002
 1.8223274E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.3017433E+002
 1.8312147E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.3063788E+002
 1.8401019E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3111025E+002
 1.8489892E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3157379E+002
 1.8578765E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3206282E+002
 1.8667637E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3252892E+002
 1.8756510E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3301903E+002
 1.8845383E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3348644E+002
 1.8934255E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3396250E+002
 1.9023128E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3444768E+002
 1.9112001E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3505873E+002
 1.9200874E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3553884E+002
 1.9289746E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3601386E+002
 1.9378619E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3647565E+002
 1.9467492E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3695636E+002
 1.9556364E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3742597E+002
 1.9645237E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3790129E+002
 1.9734110E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3837856E+002
 1.9822982E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3888245E+002
 1.9911855E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3935924E+002
 2.0000728E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3982733E+002
 2.0089600E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4031942E+002
 2.0178473E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4079644E+002
 2.0267346E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4127245E+002
 2.0356218E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4173824E+002
 2.0445091E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4221364E+002
 2.0533964E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4269046E+002
 2.0622836E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4316600E+002
 2.0711709E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4363257E+002
 2.0800582E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.4413474E+002
 2.0889454E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4460356E+002
 2.0978327E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4507358E+002
 2.1067200E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4556406E+002
 2.1156073E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4605327E+002
 2.1244945E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4678934E+002
 2.1333818E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4727185E+002
 2.1422691E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4774182E+002
 2.1511563E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4822711E+002
 2.1600436E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4879267E+002
 2.1689309E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4926740E+002
 2.1778181E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.4973630E+002
